Unique ID,Season,Team,games_won,games_lost,total_wscore,total_lscore,win_score_diff,lose_score_diff,avg_win_score_diff,avg_lose_score_diff,seed,seed_number,ncaa_champ,final_four
1301-2011,2011,1301,15,16,1175,1016,223,216,14.86666667,13.5,0,0,0,0
1301-2012,2012,1301,22,12,1666,829,287,105,13.04545455,8.75,X11,11,0,0
1301-2013,2013,1301,24,10,1953,683,326,72,13.58333333,7.2,W08,08,0,0
1301-2014,2014,1301,21,13,1576,831,205,160,9.761904762,12.30769231,Y12a,12,0,0
1301-2015,2015,1301,20,13,1507,816,279,115,13.95,8.846153846,W08,08,0,0
1301-2016,2016,1301,16,17,1267,1215,172,146,10.75,8.588235294,0,0,0,0
1303-2012,2012,1303,1,15,77,1026,5,258,5,17.2,0,0,0,0
1303-2013,2013,1303,10,19,807,1248,77,404,7.7,21.26315789,0,0,0,0
1303-2014,2014,1303,13,14,1113,1020,184,130,14.15384615,9.285714286,0,0,0,0
1303-2015,2015,1303,11,17,927,1205,126,183,11.45454545,10.76470588,0,0,0,0
1303-2016,2016,1303,16,13,1414,1018,136,74,8.5,5.692307692,0,0,0,0
1304-2003,2003,1304,11,18,769,1070,112,263,10.18181818,14.61111111,0,0,0,0
1304-2004,2004,1304,16,12,1199,753,326,99,20.375,8.25,0,0,0,0
1304-2005,2005,1304,14,14,1075,830,264,149,18.85714286,10.64285714,0,0,0,0
1304-2006,2006,1304,19,13,1357,782,224,192,11.78947368,14.76923077,0,0,0,0
1304-2007,2007,1304,15,14,1129,802,225,179,15,12.78571429,0,0,0,0
1304-2008,2008,1304,19,12,1348,724,343,140,18.05263158,11.66666667,0,0,0,0
1304-2009,2009,1304,18,12,1231,697,256,117,14.22222222,9.75,0,0,0,0
1304-2010,2010,1304,15,18,1089,1105,255,230,17,12.77777778,0,0,0,0
1304-2011,2011,1304,19,12,1322,753,296,81,15.57894737,6.75,0,0,0,0
1304-2012,2012,1304,12,18,839,988,124,266,10.33333333,14.77777778,0,0,0,0
1304-2013,2013,1304,15,18,983,940,126,297,8.4,16.5,0,0,0,0
1304-2014,2014,1304,19,12,1323,754,211,145,11.10526316,12.08333333,Z11,11,0,0
1304-2015,2015,1304,13,18,889,1016,143,195,11,10.83333333,0,0,0,0
1304-2016,2016,1304,16,18,1277,1179,306,195,19.125,10.83333333,0,0,0,0
1305-2003,2003,1305,17,13,1324,965,205,71,12.05882353,5.461538462,0,0,0,0
1305-2004,2004,1305,22,8,1691,574,343,63,15.59090909,7.875,Z10,10,0,0
1305-2005,2005,1305,23,6,1606,411,255,51,11.08695652,8.5,X09,09,0,0
1305-2006,2006,1305,26,5,1904,335,320,40,12.30769231,8,Y05,05,0,0
1305-2007,2007,1305,27,4,2132,276,343,20,12.7037037,5,X07,07,0,0
1305-2008,2008,1305,20,11,1579,726,264,134,13.2,12.18181818,0,0,0,0
1305-2009,2009,1305,20,12,1476,752,193,96,9.65,8,0,0,0,0
1305-2010,2010,1305,19,12,1584,873,214,86,11.26315789,7.166666667,0,0,0,0
1305-2011,2011,1305,12,19,960,1207,122,170,10.16666667,8.947368421,0,0,0,0
1305-2012,2012,1305,25,6,1798,393,247,62,9.88,10.33333333,0,0,0,0
1305-2013,2013,1305,11,19,820,1188,86,233,7.818181818,12.26315789,0,0,0,0
1305-2014,2014,1305,15,17,1136,1180,103,151,6.866666667,8.882352941,0,0,0,0
1305-2015,2015,1305,7,22,480,1244,81,287,11.57142857,13.04545455,0,0,0,0
1305-2016,2016,1305,17,13,1288,868,139,143,8.176470588,11,0,0,0,0
1306-2003,2003,1306,5,23,348,1486,49,383,9.8,16.65217391,0,0,0,0
1306-2004,2004,1306,10,20,666,1145,95,234,9.5,11.7,0,0,0,0
1306-2005,2005,1306,8,19,552,1175,75,240,9.375,12.63157895,0,0,0,0
1306-2006,2006,1306,12,17,814,906,86,239,7.166666667,14.05882353,0,0,0,0
1306-2007,2007,1306,10,19,674,1019,77,256,7.7,13.47368421,0,0,0,0
1306-2008,2008,1306,8,20,595,1271,63,168,7.875,8.4,0,0,0,0
1306-2009,2009,1306,13,16,839,936,103,214,7.923076923,13.375,0,0,0,0
1306-2010,2010,1306,12,17,810,924,125,219,10.41666667,12.88235294,0,0,0,0
1306-2011,2011,1306,11,18,700,970,77,186,7,10.33333333,0,0,0,0
1306-2012,2012,1306,12,16,775,914,100,168,8.333333333,10.5,0,0,0,0
1306-2013,2013,1306,8,20,558,1096,79,193,9.875,9.65,0,0,0,0
1306-2014,2014,1306,5,24,334,1307,54,288,10.8,12,0,0,0,0
1306-2015,2015,1306,17,12,1175,716,163,80,9.588235294,6.666666667,0,0,0,0
1306-2016,2016,1306,17,12,1305,716,149,181,8.764705882,15.08333333,0,0,0,0
1307-2003,2003,1307,9,18,666,1213,85,208,9.444444444,11.55555556,0,0,0,0
1307-2004,2004,1307,12,14,904,863,179,150,14.91666667,10.71428571,0,0,0,0
1307-2005,2005,1307,25,6,1969,383,398,59,15.92,9.833333333,Z12,12,0,0
1307-2006,2006,1307,17,13,1136,803,167,101,9.823529412,7.769230769,0,0,0,0
1307-2007,2007,1307,14,17,1180,1139,210,182,15,10.70588235,0,0,0,0
1307-2008,2008,1307,24,8,1827,553,442,63,18.41666667,7.875,0,0,0,0
1307-2009,2009,1307,21,11,1627,732,328,74,15.61904762,6.727272727,0,0,0,0
1307-2010,2010,1307,29,4,2268,261,350,34,12.06896552,8.5,W03,03,0,0
1307-2011,2011,1307,20,12,1540,808,311,84,15.55,7,0,0,0,0
1307-2012,2012,1307,26,6,1933,389,474,61,18.23076923,10.16666667,Z05,05,0,0
1307-2013,2013,1307,29,5,2005,288,289,50,9.965517241,10,Z03,03,0,0
1307-2014,2014,1307,27,6,2083,380,319,46,11.81481481,7.666666667,X07,07,0,0
1307-2015,2015,1307,15,16,997,924,180,125,12,7.8125,0,0,0,0
1307-2016,2016,1307,17,15,1374,1058,252,168,14.82352941,11.2,0,0,0,0
1308-2003,2003,1308,19,9,1449,598,232,75,12.21052632,8.333333333,0,0,0,0
1308-2004,2004,1308,11,14,818,799,142,186,12.90909091,13.28571429,0,0,0,0
1308-2005,2005,1308,4,24,278,1579,29,306,7.25,12.75,0,0,0,0
1308-2006,2006,1308,15,14,1104,919,99,120,6.6,8.571428571,0,0,0,0
1308-2007,2007,1308,24,8,1927,558,224,46,9.333333333,5.75,W13,13,0,0
1308-2008,2008,1308,20,14,1654,1039,384,155,19.2,11.07142857,0,0,0,0
1308-2009,2009,1308,17,15,1376,1067,207,144,12.17647059,9.6,0,0,0,0
1308-2010,2010,1308,21,11,1730,782,203,187,9.666666667,17,Y12,12,0,0
1308-2011,2011,1308,14,17,1077,1114,172,189,12.28571429,11.11764706,0,0,0,0
1308-2012,2012,1308,24,9,1936,618,371,64,15.45833333,7.111111111,Y13,13,0,0
1308-2013,2013,1308,23,10,1627,617,256,86,11.13043478,8.6,Y13,13,0,0
1308-2014,2014,1308,25,9,1998,608,384,73,15.36,8.111111111,Z13,13,0,0
1308-2015,2015,1308,21,10,1470,637,326,71,15.52380952,7.1,Y15,15,0,0
1308-2016,2016,1308,21,10,1599,603,330,100,15.71428571,10,0,0,0,0
1309-2003,2003,1309,13,14,985,892,143,161,11,11.5,0,0,0,0
1309-2004,2004,1309,16,14,1189,896,119,174,7.4375,12.42857143,0,0,0,0
1309-2005,2005,1309,12,17,846,1084,109,205,9.083333333,12.05882353,0,0,0,0
1309-2006,2006,1309,8,19,547,1169,52,231,6.5,12.15789474,0,0,0,0
1309-2007,2007,1309,13,17,1030,1164,104,171,8,10.05882353,0,0,0,0
1309-2008,2008,1309,17,13,1286,884,155,140,9.117647059,10.76923077,0,0,0,0
1309-2009,2009,1309,10,19,675,1111,54,212,5.4,11.15789474,0,0,0,0
1309-2010,2010,1309,6,22,414,1225,45,276,7.5,12.54545455,0,0,0,0
1309-2013,2013,1309,4,18,322,1089,11,344,2.75,19.11111111,0,0,0,0
1309-2014,2014,1309,9,15,699,977,80,308,8.888888889,20.53333333,0,0,0,0
1309-2015,2015,1309,8,18,612,1172,75,218,9.375,12.11111111,0,0,0,0
1309-2016,2016,1309,7,20,575,1403,75,238,10.71428571,11.9,0,0,0,0
1310-2003,2003,1310,17,12,1321,842,139,146,8.176470588,12.16666667,0,0,0,0
1310-2004,2004,1310,21,9,1825,629,251,42,11.95238095,4.666666667,0,0,0,0
1310-2005,2005,1310,20,9,1724,746,256,53,12.8,5.888888889,Y14,14,0,0
1310-2006,2006,1310,11,18,899,1239,104,180,9.454545455,10,0,0,0,0
1310-2007,2007,1310,22,11,1772,738,205,128,9.318181818,11.63636364,Z16b,16,0,0
1310-2008,2008,1310,19,10,1502,717,184,84,9.684210526,8.4,0,0,0,0
1310-2009,2009,1310,26,8,2043,560,387,85,14.88461538,10.625,0,0,0,0
1310-2010,2010,1310,18,15,1378,1004,198,105,11,7,0,0,0,0
1310-2011,2011,1310,9,23,598,1368,62,346,6.888888889,15.04347826,0,0,0,0
1310-2012,2012,1310,14,19,1050,1272,115,241,8.214285714,12.68421053,0,0,0,0
1310-2013,2013,1310,19,13,1435,931,187,114,9.842105263,8.769230769,0,0,0,0
1310-2014,2014,1310,7,26,529,1955,42,267,6,10.26923077,0,0,0,0
1310-2015,2015,1310,8,22,563,1367,55,279,6.875,12.68181818,0,0,0,0
1310-2016,2016,1310,7,25,487,1580,25,262,3.571428571,10.48,0,0,0,0
1311-2003,2003,1311,2,25,110,1332,10,448,5,17.92,0,0,0,0
1311-2004,2004,1311,2,21,166,1286,7,334,3.5,15.9047619,0,0,0,0
1311-2005,2005,1311,3,21,274,1423,53,318,17.66666667,15.14285714,0,0,0,0
1311-2006,2006,1311,8,18,638,1157,59,348,7.375,19.33333333,0,0,0,0
1311-2007,2007,1311,7,22,563,1505,54,350,7.714285714,15.90909091,0,0,0,0
1311-2008,2008,1311,9,21,658,1257,103,297,11.44444444,14.14285714,0,0,0,0
1311-2009,2009,1311,17,11,1144,622,145,91,8.529411765,8.272727273,0,0,0,0
1311-2010,2010,1311,8,18,552,1100,62,260,7.75,14.44444444,0,0,0,0
1311-2011,2011,1311,10,14,687,802,127,156,12.7,11.14285714,0,0,0,0
1311-2012,2012,1311,8,20,608,1197,71,480,8.875,24,0,0,0,0
1311-2013,2013,1311,9,21,691,1329,84,251,9.333333333,11.95238095,0,0,0,0
1311-2014,2014,1311,13,15,954,945,94,247,7.230769231,16.46666667,0,0,0,0
1311-2015,2015,1311,7,19,510,1134,60,334,8.571428571,17.57894737,0,0,0,0
1311-2016,2016,1311,8,23,595,1454,61,416,7.625,18.08695652,0,0,0,0
1312-2007,2007,1312,5,24,323,1334,25,415,5,17.29166667,0,0,0,0
1312-2008,2008,1312,0,29,0,1622,0,611,0,21.06896552,0,0,0,0
1312-2009,2009,1312,1,30,61,1484,10,548,10,18.26666667,0,0,0,0
1312-2010,2010,1312,7,21,485,1179,106,387,15.14285714,18.42857143,0,0,0,0
1312-2011,2011,1312,11,15,805,946,108,200,9.818181818,13.33333333,0,0,0,0
1312-2012,2012,1312,11,17,791,1081,144,251,13.09090909,14.76470588,0,0,0,0
1312-2013,2013,1312,12,13,836,853,102,85,8.5,6.538461538,0,0,0,0
1312-2014,2014,1312,9,16,681,1036,56,182,6.222222222,11.375,0,0,0,0
1312-2015,2015,1312,14,11,1055,656,135,118,9.642857143,10.72727273,0,0,0,0
1312-2016,2016,1312,16,14,1270,980,173,173,10.8125,12.35714286,0,0,0,0
1313-2003,2003,1313,14,15,950,876,142,200,10.14285714,13.33333333,0,0,0,0
1313-2004,2004,1313,12,16,811,909,94,188,7.833333333,11.75,0,0,0,0
1313-2005,2005,1313,13,14,879,798,184,172,14.15384615,12.28571429,0,0,0,0
1313-2006,2006,1313,13,18,918,1000,151,251,11.61538462,13.94444444,0,0,0,0
1313-2007,2007,1313,11,19,775,1195,82,347,7.454545455,18.26315789,0,0,0,0
1313-2008,2008,1313,16,15,1186,972,130,161,8.125,10.73333333,0,0,0,0
1313-2009,2009,1313,13,18,1006,1113,151,251,11.61538462,13.94444444,0,0,0,0
1313-2010,2010,1313,11,19,792,1327,120,261,10.90909091,13.73684211,0,0,0,0
1313-2011,2011,1313,12,20,906,1332,127,279,10.58333333,13.95,0,0,0,0
1313-2012,2012,1313,24,8,1741,485,206,116,8.583333333,14.5,Z15,15,0,0
1313-2013,2013,1313,21,11,1470,662,176,139,8.380952381,12.63636364,0,0,0,0
1313-2014,2014,1313,16,14,1139,923,131,147,8.1875,10.5,0,0,0,0
1313-2015,2015,1313,18,13,1373,768,225,165,12.5,12.69230769,0,0,0,0
1313-2016,2016,1313,15,16,1234,1057,198,192,13.2,12,0,0,0,0
1314-2003,2003,1314,17,15,1259,1018,208,198,12.23529412,13.2,0,0,0,0
1314-2004,2004,1314,18,10,1542,784,268,55,14.88888889,5.5,W06,06,0,0
1257-2013,2013,1257,29,5,2146,355,551,21,19,4.2,Y01,01,1,1
1314-2006,2006,1314,22,7,1831,500,381,48,17.31818182,6.857142857,Z03,03,0,0
1314-2007,2007,1314,28,6,2448,485,645,28,23.03571429,4.666666667,W01,01,0,0
1314-2008,2008,1314,32,2,2858,158,556,13,17.375,6.5,W01,01,0,1
1163-2014,2014,1163,26,8,1970,473,381,84,14.65384615,10.5,W07,07,1,1
1314-2010,2010,1314,16,16,1348,1058,277,185,17.3125,11.5625,0,0,0,0
1314-2011,2011,1314,26,7,2066,464,363,69,13.96153846,9.857142857,W02,02,0,0
1314-2012,2012,1314,29,5,2412,375,562,48,19.37931034,9.6,X01,01,0,0
1314-2013,2013,1314,23,10,1864,650,369,136,16.04347826,13.6,X08,08,0,0
1314-2014,2014,1314,23,9,1834,608,298,66,12.95652174,7.333333333,W06,06,0,0
1314-2015,2015,1314,24,11,1963,764,424,91,17.66666667,8.272727273,Z04,04,0,0
1314-2016,2016,1314,28,6,2360,437,454,22,16.21428571,3.666666667,W01,01,0,0
1315-2009,2009,1315,5,10,350,626,24,187,4.8,18.7,0,0,0,0
1315-2010,2010,1315,6,22,440,1292,58,365,9.666666667,16.59090909,0,0,0,0
1315-2011,2011,1315,15,14,1129,820,121,205,8.066666667,14.64285714,0,0,0,0
1315-2012,2012,1315,13,14,939,842,138,200,10.61538462,14.28571429,0,0,0,0
1315-2013,2013,1315,14,16,992,1003,123,211,8.785714286,13.1875,0,0,0,0
1315-2014,2014,1315,15,16,1170,1093,125,207,8.333333333,12.9375,0,0,0,0
1315-2015,2015,1315,6,22,445,1433,38,274,6.333333333,12.45454545,0,0,0,0
1315-2016,2016,1315,14,15,1152,979,207,167,14.78571429,11.13333333,0,0,0,0
1316-2006,2006,1316,4,22,338,1449,46,245,11.5,11.13636364,0,0,0,0
1316-2007,2007,1316,1,26,73,1371,9,413,9,15.88461538,0,0,0,0
1316-2008,2008,1316,2,26,137,1529,19,422,9.5,16.23076923,0,0,0,0
1316-2009,2009,1316,7,22,457,1170,60,466,8.571428571,21.18181818,0,0,0,0
1316-2010,2010,1316,12,18,727,1037,74,270,6.166666667,15,0,0,0,0
1316-2011,2011,1316,15,19,1052,1156,114,337,7.6,17.73684211,0,0,0,0
1316-2012,2012,1316,15,16,1141,942,161,266,10.73333333,16.625,0,0,0,0
1316-2013,2013,1316,12,19,915,1127,165,293,13.75,15.42105263,0,0,0,0
1316-2014,2014,1316,14,16,1049,1070,88,214,6.285714286,13.375,0,0,0,0
1316-2015,2015,1316,20,11,1551,741,285,117,14.25,10.63636364,X16a,16,0,0
1316-2016,2016,1316,19,11,1684,818,281,174,14.78947368,15.81818182,0,0,0,0
1317-2003,2003,1317,5,21,398,1397,26,295,5.2,14.04761905,0,0,0,0
1317-2004,2004,1317,11,15,836,1027,78,164,7.090909091,10.93333333,0,0,0,0
1317-2005,2005,1317,12,14,911,958,91,176,7.583333333,12.57142857,0,0,0,0
1317-2006,2006,1317,11,14,908,939,114,169,10.36363636,12.07142857,0,0,0,0
1317-2007,2007,1317,20,10,1571,716,194,71,9.7,7.1,X15,15,0,0
1317-2008,2008,1317,17,11,1319,779,217,98,12.76470588,8.909090909,0,0,0,0
1317-2009,2009,1317,19,12,1549,836,164,103,8.631578947,8.583333333,0,0,0,0
1317-2010,2010,1317,22,8,1666,538,182,75,8.272727273,9.375,Z15,15,0,0
1317-2011,2011,1317,20,11,1584,757,249,138,12.45,12.54545455,0,0,0,0
1317-2012,2012,1317,15,14,1118,881,199,136,13.26666667,9.714285714,0,0,0,0
1317-2013,2013,1317,11,19,765,1199,126,236,11.45454545,12.42105263,0,0,0,0
1317-2014,2014,1317,14,16,1015,1060,125,219,8.928571429,13.6875,0,0,0,0
1317-2015,2015,1317,12,17,830,1033,101,224,8.416666667,13.17647059,0,0,0,0
1317-2016,2016,1317,10,20,766,1398,91,289,9.1,14.45,0,0,0,0
1318-2003,2003,1318,14,15,1073,1020,175,183,12.5,12.2,0,0,0,0
1318-2004,2004,1318,17,11,1316,782,170,126,10,11.45454545,0,0,0,0
1318-2005,2005,1318,21,9,1637,575,256,123,12.19047619,13.66666667,0,0,0,0
1318-2006,2006,1318,18,11,1463,688,236,135,13.11111111,12.27272727,0,0,0,0
1318-2007,2007,1318,13,19,913,1077,151,288,11.61538462,15.15789474,0,0,0,0
1318-2008,2008,1318,14,17,928,1037,149,157,10.64285714,9.235294118,0,0,0,0
1318-2009,2009,1318,18,12,1181,690,201,125,11.16666667,10.41666667,0,0,0,0
1318-2010,2010,1318,20,12,1354,713,219,76,10.95,6.333333333,0,0,0,0
1318-2011,2011,1318,11,20,836,1228,59,178,5.363636364,8.9,0,0,0,0
1318-2012,2012,1318,14,17,922,1019,109,198,7.785714286,11.64705882,0,0,0,0
1318-2013,2013,1318,20,12,1432,798,127,89,6.35,7.416666667,0,0,0,0
1318-2014,2014,1318,11,21,755,1354,90,180,8.181818182,8.571428571,0,0,0,0
1318-2015,2015,1318,23,11,1653,679,224,102,9.739130435,9.272727273,Y14,14,0,0
1318-2016,2016,1318,17,15,1246,1039,130,122,7.647058824,8.133333333,0,0,0,0
1319-2003,2003,1319,13,13,1005,859,134,144,10.30769231,11.07692308,0,0,0,0
1319-2004,2004,1319,13,14,1049,957,120,153,9.230769231,10.92857143,0,0,0,0
1319-2005,2005,1319,9,17,737,1213,130,156,14.44444444,9.176470588,0,0,0,0
1319-2006,2006,1319,18,10,1486,612,179,127,9.944444444,12.7,0,0,0,0
1319-2007,2007,1319,16,12,1424,875,185,175,11.5625,14.58333333,0,0,0,0
1319-2008,2008,1319,19,11,1416,734,213,120,11.21052632,10.90909091,0,0,0,0
1319-2009,2009,1319,6,19,443,1177,81,188,13.5,9.894736842,0,0,0,0
1319-2010,2010,1319,12,14,893,846,99,234,8.25,16.71428571,0,0,0,0
1319-2011,2011,1319,17,12,1236,812,224,89,13.17647059,7.416666667,0,0,0,0
1319-2012,2012,1319,3,24,222,1399,23,379,7.666666667,15.79166667,0,0,0,0
1319-2013,2013,1319,11,21,785,1355,68,339,6.181818182,16.14285714,0,0,0,0
1319-2014,2014,1319,14,17,979,1082,152,221,10.85714286,13,0,0,0,0
1319-2015,2015,1319,18,14,1289,886,152,140,8.444444444,10,0,0,0,0
1319-2016,2016,1319,3,25,226,1657,25,458,8.333333333,18.32,0,0,0,0
1320-2003,2003,1320,10,17,719,1040,85,181,8.5,10.64705882,0,0,0,0
1320-2004,2004,1320,20,9,1473,534,185,70,9.25,7.777777778,Z14,14,0,0
1320-2005,2005,1320,20,10,1486,689,239,68,11.95,6.8,Z11,11,0,0
1320-2006,2006,1320,21,9,1472,491,266,62,12.66666667,6.888888889,Y10,10,0,0
1320-2007,2007,1320,17,13,1205,752,175,104,10.29411765,8,0,0,0,0
1320-2008,2008,1320,17,14,1141,756,165,151,9.705882353,10.78571429,0,0,0,0
1320-2009,2009,1320,23,10,1600,634,229,92,9.956521739,9.2,Z12,12,0,0
1320-2010,2010,1320,28,4,1810,216,316,27,11.28571429,6.75,Y09,09,0,0
1320-2011,2011,1320,18,13,1201,748,167,112,9.277777778,8.615384615,0,0,0,0
1320-2012,2012,1320,18,13,1247,755,203,129,11.27777778,9.923076923,0,0,0,0
1320-2013,2013,1320,17,14,1219,792,199,114,11.70588235,8.142857143,0,0,0,0
1320-2014,2014,1320,15,15,1158,1012,198,125,13.2,8.333333333,0,0,0,0
1320-2015,2015,1320,30,3,1961,196,388,23,12.93333333,7.666666667,W05,05,0,0
1320-2016,2016,1320,21,12,1489,740,275,122,13.0952381,10.16666667,Z11,11,0,0
1321-2003,2003,1321,12,17,838,978,146,235,12.16666667,13.82352941,0,0,0,0
1321-2004,2004,1321,14,15,907,880,127,164,9.071428571,10.93333333,0,0,0,0
1321-2005,2005,1321,15,16,931,897,141,236,9.4,14.75,0,0,0,0
1321-2006,2006,1321,13,15,822,805,135,169,10.38461538,11.26666667,0,0,0,0
1321-2007,2007,1321,11,18,694,953,132,212,12,11.77777778,0,0,0,0
1321-2008,2008,1321,7,22,493,1266,87,303,12.42857143,13.77272727,0,0,0,0
1321-2009,2009,1321,17,13,1186,722,219,119,12.88235294,9.153846154,0,0,0,0
1321-2010,2010,1321,20,13,1444,843,274,149,13.7,11.46153846,0,0,0,0
1321-2011,2011,1321,18,13,1434,786,289,173,16.05555556,13.30769231,0,0,0,0
1321-2012,2012,1321,18,13,1357,798,206,153,11.44444444,11.76923077,0,0,0,0
1321-2013,2013,1321,13,19,915,1028,199,293,15.30769231,15.42105263,0,0,0,0
1321-2014,2014,1321,14,19,922,1042,151,278,10.78571429,14.63157895,0,0,0,0
1321-2015,2015,1321,15,17,1036,995,175,210,11.66666667,12.35294118,0,0,0,0
1321-2016,2016,1321,20,12,1572,732,347,154,17.35,12.83333333,0,0,0,0
1322-2003,2003,1322,6,21,429,1253,48,283,8,13.47619048,0,0,0,0
1322-2004,2004,1322,8,17,650,1163,92,208,11.5,12.23529412,0,0,0,0
1322-2005,2005,1322,17,12,1366,744,174,151,10.23529412,12.58333333,0,0,0,0
1322-2006,2006,1322,22,7,1720,477,220,41,10,5.857142857,W14,14,0,0
1322-2007,2007,1322,16,15,1315,1124,159,140,9.9375,9.333333333,0,0,0,0
1322-2008,2008,1322,13,17,1007,1168,87,303,6.692307692,17.82352941,0,0,0,0
1322-2009,2009,1322,8,20,639,1285,54,412,6.75,20.6,0,0,0,0
1322-2010,2010,1322,7,18,594,1266,60,243,8.571428571,13.5,0,0,0,0
1322-2011,2011,1322,16,13,1284,938,135,189,8.4375,14.53846154,0,0,0,0
1322-2012,2012,1322,13,16,998,1000,158,220,12.15384615,13.75,0,0,0,0
1322-2013,2013,1322,19,8,1528,577,229,80,12.05263158,10,X14,14,0,0
1322-2014,2014,1322,15,14,1389,1089,185,154,12.33333333,11,0,0,0,0
1322-2015,2015,1322,15,12,1361,902,185,187,12.33333333,15.58333333,0,0,0,0
1322-2016,2016,1322,5,19,438,1406,62,304,12.4,16,0,0,0,0
1323-2003,2003,1323,22,9,1799,684,349,73,15.86363636,8.111111111,Z05,05,0,0
1323-2004,2004,1323,17,12,1291,757,185,98,10.88235294,8.166666667,0,0,0,0
1323-2005,2005,1323,17,11,1166,712,169,71,9.941176471,6.454545455,0,0,0,0
1323-2006,2006,1323,15,13,1185,943,219,56,14.6,4.307692308,0,0,0,0
1323-2007,2007,1323,24,7,2045,483,473,47,19.70833333,6.714285714,Y06,06,0,0
1323-2008,2008,1323,24,7,1993,506,384,71,16,10.14285714,W05,05,0,0
1323-2009,2009,1323,18,14,1484,967,343,170,19.05555556,12.14285714,0,0,0,0
1323-2010,2010,1323,23,11,1803,782,313,70,13.60869565,6.363636364,X06,06,0,0
1323-2011,2011,1323,26,6,2070,362,418,86,16.07692308,14.33333333,Z02,02,0,0
1323-2012,2012,1323,22,11,1582,612,307,143,13.95454545,13,Y07,07,0,0
1323-2013,2013,1323,25,9,1875,517,351,105,14.04,11.66666667,Z07,07,0,0
1323-2014,2014,1323,15,17,1179,1124,177,132,11.8,7.764705882,0,0,0,0
1323-2015,2015,1323,29,5,2358,322,494,46,17.03448276,9.2,Y03,03,0,0
1323-2016,2016,1323,21,11,1710,713,284,120,13.52380952,10.90909091,W06,06,0,0
1324-2003,2003,1324,15,11,1247,765,191,122,12.73333333,11.09090909,0,0,0,0
1324-2004,2004,1324,11,17,893,1162,161,181,14.63636364,10.64705882,0,0,0,0
1324-2005,2005,1324,11,18,821,1219,122,213,11.09090909,11.83333333,Z16b,16,0,0
1324-2006,2006,1324,9,18,717,1233,85,228,9.444444444,12.66666667,0,0,0,0
1324-2007,2007,1324,18,14,1343,875,187,166,10.38888889,11.85714286,0,0,0,0
1324-2008,2008,1324,15,14,1255,961,167,135,11.13333333,9.642857143,0,0,0,0
1324-2009,2009,1324,21,12,1678,778,251,137,11.95238095,11.41666667,0,0,0,0
1324-2010,2010,1324,24,8,1952,455,292,180,12.16666667,22.5,Z14,14,0,0
1324-2011,2011,1324,24,9,2148,660,396,114,16.5,12.66666667,X13,13,0,0
1324-2012,2012,1324,16,15,1367,1103,178,157,11.125,10.46666667,0,0,0,0
1324-2013,2013,1324,14,16,1106,1067,117,191,8.357142857,11.9375,0,0,0,0
1324-2014,2014,1324,11,20,929,1353,79,234,7.181818182,11.7,0,0,0,0
1324-2015,2015,1324,14,16,1097,1095,138,211,9.857142857,13.1875,0,0,0,0
1324-2016,2016,1324,21,11,1890,872,325,88,15.47619048,8,0,0,0,0
1325-2003,2003,1325,14,16,1074,1065,78,179,5.571428571,11.1875,0,0,0,0
1325-2004,2004,1325,10,20,726,1274,83,173,8.3,8.65,0,0,0,0
1325-2005,2005,1325,21,10,1580,646,208,89,9.904761905,8.9,Z13,13,0,0
1325-2006,2006,1325,18,11,1360,644,275,149,15.27777778,13.54545455,0,0,0,0
1325-2007,2007,1325,18,13,1397,843,200,136,11.11111111,10.46153846,0,0,0,0
1325-2008,2008,1325,19,12,1359,722,198,111,10.42105263,9.25,0,0,0,0
1325-2009,2009,1325,15,17,1084,991,210,215,14,12.64705882,0,0,0,0
1325-2010,2010,1325,20,14,1573,924,253,87,12.65,6.214285714,Y14,14,0,0
1325-2011,2011,1325,18,15,1408,1058,215,151,11.94444444,10.06666667,0,0,0,0
1325-2012,2012,1325,26,7,1887,430,296,47,11.38461538,6.714285714,X13,13,0,0
1325-2013,2013,1325,24,9,1824,583,390,114,16.25,12.66666667,0,0,0,0
1325-2014,2014,1325,22,11,1605,747,238,101,10.81818182,9.181818182,0,0,0,0
1325-2015,2015,1325,10,20,778,1250,131,269,13.1,13.45,0,0,0,0
1325-2016,2016,1325,20,11,1603,812,228,127,11.4,11.54545455,0,0,0,0
1326-2003,2003,1326,17,14,1195,802,163,164,9.588235294,11.71428571,0,0,0,0
1326-2004,2004,1326,14,16,966,984,126,231,9,14.4375,0,0,0,0
1326-2005,2005,1326,20,12,1493,780,316,94,15.8,7.833333333,0,0,0,0
1326-2006,2006,1326,25,5,1908,333,358,22,14.32,4.4,Y02,02,0,0
1326-2007,2007,1326,30,3,2212,218,483,38,16.1,12.66666667,X01,01,0,1
1326-2008,2008,1326,19,13,1392,755,307,121,16.15789474,9.307692308,0,0,0,0
1326-2009,2009,1326,22,10,1555,579,276,114,12.54545455,11.4,Y08,08,0,0
1326-2010,2010,1326,27,7,2094,430,506,63,18.74074074,9,Y02,02,0,0
1326-2011,2011,1326,32,2,2491,130,604,17,18.875,8.5,W01,01,0,0
1326-2012,2012,1326,27,7,2108,434,576,42,21.33333333,6,W02,02,0,1
1326-2013,2013,1326,26,7,1851,436,447,72,17.19230769,10.28571429,Z02,02,0,0
1326-2014,2014,1326,25,9,1790,583,395,54,15.8,6,X06,06,0,0
1326-2015,2015,1326,23,10,1889,613,523,80,22.73913043,8,Z10,10,0,0
